task,split,step,loss
x4,train,2550,1.6005141735076904
x4,train,2600,1.5922847986221313
x4,train,2650,1.601362705230713
x4,train,2700,1.586058497428894
x4,train,2750,1.5890591144561768
x4,train,2800,1.5776301622390747
x4,train,2850,1.5771002769470215
x4,train,2900,1.5869622230529785
x4,train,2950,1.5684564113616943
x4,train,3000,1.577555537223816
x4,train,3050,1.5639441013336182
x4,train,3100,1.5712416172027588
x4,train,3150,1.5707592964172363
x4,train,3200,1.5584211349487305
x4,train,3250,1.5586559772491455
x4,train,3300,1.5647739171981812
x4,train,3350,1.5590336322784424
x4,train,3400,1.5592025518417358
x4,train,3450,1.5466532707214355
x4,train,3500,1.5578693151474
x4,train,3550,1.548326015472412
x4,train,3600,1.556402325630188
x4,train,3650,1.553807020187378
x4,train,3700,1.542982578277588
x4,train,3750,1.5443578958511353
x4,train,3800,1.5471562147140503
x4,train,3850,1.550958514213562
x4,train,3900,1.5426334142684937
x4,train,3950,1.5402302742004395
x4,train,4000,1.5407437086105347
x4,train,4050,1.5394134521484375
x4,train,4100,1.544392704963684
x4,train,4150,1.5348542928695679
x4,train,4200,1.5388561487197876
x4,train,4250,1.536208152770996
x4,train,4300,1.5434778928756714
x4,train,4350,1.5307964086532593
x4,train,4400,1.5264261960983276
x4,train,4450,1.5332599878311157
x4,train,4500,1.5340051651000977
x4,train,4550,1.5306190252304077
x4,train,4600,1.5308419466018677
x4,train,4650,1.5262901782989502
x4,train,4700,1.52176833152771
x4,train,4750,1.5290871858596802
x4,train,4800,1.5292434692382812
x4,train,4850,1.5331629514694214
x4,train,4900,1.5242760181427002
x4,train,4950,1.5221322774887085
x4,train,5000,1.527001142501831
x4,train,5050,1.5306209325790405
x4,train,5100,1.5193954706192017
x4,train,5150,1.5225344896316528
x4,train,5200,1.5240869522094727
x4,train,5250,1.5243552923202515
x4,train,5300,1.5209534168243408
x4,train,5350,1.514799952507019
x4,train,5400,1.522566318511963
x4,train,5450,1.5230544805526733
x4,train,5500,1.5201839208602905
x4,train,5550,1.5216593742370605
x4,train,5600,1.5179266929626465
x4,train,5650,1.5135407447814941
x4,train,5700,1.5155272483825684
x4,train,5750,1.5172913074493408
x4,train,5800,1.5216612815856934
x4,train,5850,1.5093365907669067
x4,train,5900,1.5204740762710571
x4,train,5950,1.5149000883102417
x4,train,6000,1.5167036056518555
x4,train,6050,1.5153439044952393
x4,train,6100,1.5083611011505127
x4,train,6150,1.5165600776672363
x4,train,6200,1.5101689100265503
x4,train,6250,1.5080522298812866
x4,train,6300,1.518417239189148
x4,train,6350,1.5050857067108154
x4,train,6400,1.512719750404358
x4,train,6450,1.511784553527832
x4,train,6500,1.5143753290176392
x4,train,6550,1.509652853012085
x4,train,6600,1.507719874382019
x4,train,6650,1.510347604751587
x4,train,6700,1.5102894306182861
x4,train,6750,1.5090222358703613
x4,train,6800,1.5060337781906128
x4,train,6850,1.5082321166992188
x4,train,6900,1.5102401971817017
x4,train,6950,1.513093113899231
x4,train,7000,1.50553297996521
x4,train,7050,1.4961766004562378
x4,train,7100,1.5049618482589722
x4,train,7150,1.5113153457641602
x4,train,7200,1.5013556480407715
x4,train,7250,1.5092929601669312
x4,train,7300,1.5029683113098145
x4,train,7350,1.4970413446426392
x4,train,7400,1.5060826539993286
x4,train,7450,1.5083465576171875
x4,train,7500,1.5037970542907715
x4,train,7550,1.4973273277282715
x4,train,7600,1.5024018287658691
x4,train,7650,1.5008549690246582
x4,train,7700,1.5012065172195435
x4,train,7750,1.5045150518417358
x4,train,7800,1.4994184970855713
x4,train,7850,1.4939923286437988
x4,train,7900,1.5024540424346924
x4,train,7950,1.5058189630508423
x4,train,8000,1.4995012283325195
x4,train,8050,1.4968194961547852
x4,train,8100,1.4933998584747314
x4,train,8150,1.5018352270126343
x4,train,8200,1.5048619508743286
x4,train,8250,1.4960883855819702
x4,train,8300,1.491543173789978
x4,train,8350,1.4950467348098755
x4,train,8400,1.497453212738037
x4,train,8450,1.5024445056915283
x4,train,8500,1.4958561658859253
x4,train,8550,1.493759036064148
x4,train,8600,1.4932470321655273
x4,train,8650,1.4915244579315186
x4,train,8700,1.5032726526260376
x4,train,8750,1.4916306734085083
x4,train,8800,1.490195631980896
x4,train,8850,1.4901448488235474
x4,train,8900,1.4994361400604248
x4,train,8950,1.4959075450897217
x4,train,9000,1.4853745698928833
x4,train,9050,1.4898380041122437
x4,train,9100,1.491756796836853
x4,train,9150,1.4954572916030884
x4,train,9200,1.4975996017456055
x4,train,9250,1.486376166343689
x4,train,9300,1.4844509363174438
x4,train,9350,1.487433910369873
x4,train,9400,1.4975824356079102
x4,train,9450,1.4939383268356323
x4,train,9500,1.4814764261245728
x4,train,9550,1.486657977104187
x4,train,9600,1.49090576171875
x4,train,9650,1.4894901514053345
x4,train,9700,1.490789771080017
x4,train,9750,1.4802900552749634
x4,train,9800,1.4867079257965088
x4,train,9850,1.4876549243927002
x4,train,9900,1.4878803491592407
x4,train,9950,1.4843443632125854
x4,train,10000,1.4822179079055786
x4,train,10050,1.4801174402236938
x4,train,10100,1.4907420873641968
x4,train,10150,1.4895868301391602
x4,train,10200,1.479630708694458
x4,train,10250,1.4785531759262085
x4,train,10300,1.481449842453003
x4,train,10350,1.4878382682800293
x4,train,10400,1.4873889684677124
x4,train,10450,1.4761574268341064
x4,train,10500,1.4780470132827759
x4,train,10550,1.4830561876296997
x4,train,10600,1.4827919006347656
x4,train,10650,1.4874190092086792
x4,train,10700,1.4748367071151733
x4,train,10750,1.477933406829834
x4,train,10800,1.4772241115570068
x4,train,10850,1.4812257289886475
x4,train,10900,1.4864740371704102
x4,train,10950,1.4703046083450317
x4,train,11000,1.474419355392456
x4,train,11050,1.4809149503707886
x4,train,11100,1.4799492359161377
x4,train,11150,1.476630687713623
x4,train,11200,1.4716278314590454
x4,train,11250,1.4728403091430664
x4,train,11300,1.4737138748168945
x4,train,11350,1.482784628868103
x4,train,11400,1.4719127416610718
x4,train,11450,1.4673019647598267
x4,train,11500,1.4728102684020996
x4,train,11550,1.47856867313385
x4,train,11600,1.4757157564163208
x4,train,11650,1.4723440408706665
x4,train,11700,1.4675904512405396
x4,train,11750,1.4690126180648804
x4,train,11800,1.4770947694778442
x4,train,11850,1.4747282266616821
x4,train,11900,1.4632128477096558
x4,train,11950,1.4644891023635864
x4,train,12000,1.4709296226501465
x4,train,12050,1.4741727113723755
x4,train,12100,1.4784916639328003
x4,train,12150,1.4647637605667114
x4,train,12200,1.467946171760559
x4,train,12250,1.4664846658706665
x4,train,12300,1.4701499938964844
x4,train,12350,1.4721386432647705
x4,train,12400,1.456004023551941
x4,train,12450,1.4671717882156372
x4,train,12500,1.4655418395996094
x4,train,12550,1.4752204418182373
x4,train,12600,1.4693896770477295
x4,train,12650,1.454323172569275
x4,train,12700,1.4658061265945435
x4,train,12750,1.4657433032989502
x4,train,12800,1.4754482507705688
x4,train,12850,1.461694598197937
x4,train,12900,1.4543789625167847
x4,train,12950,1.4650896787643433
x4,train,13000,1.4676860570907593
x4,train,13050,1.4682469367980957
x4,train,13100,1.4586988687515259
x4,train,13150,1.4564945697784424
x4,train,13200,1.463771104812622
x4,train,13250,1.4672809839248657
x4,train,13300,1.4664934873580933
x4,train,13350,1.4523367881774902
x4,train,13400,1.4544730186462402
x4,train,13450,1.4604907035827637
x4,train,13500,1.4611605405807495
x4,train,13550,1.4693561792373657
x4,train,13600,1.4558045864105225
x4,train,13650,1.4534322023391724
x4,train,13700,1.4555761814117432
x4,train,13750,1.463820219039917
x4,train,13800,1.4617505073547363
x4,train,13850,1.4444535970687866
x4,train,13900,1.4577646255493164
x4,train,13950,1.4605586528778076
x4,train,14000,1.4628857374191284
x4,train,14050,1.4544594287872314
x4,train,14100,1.4493095874786377
x4,train,14150,1.4546732902526855
x4,train,14200,1.4606496095657349
x4,train,14250,1.4595054388046265
x4,train,14300,1.453676700592041
x4,train,14350,1.4435213804244995
x4,train,14400,1.455411672592163
x4,train,14450,1.4562181234359741
x4,train,14500,1.4624677896499634
x4,train,14550,1.4473614692687988
x4,train,14600,1.446291446685791
x4,train,14650,1.4495887756347656
x4,train,14700,1.4578109979629517
x4,train,14750,1.4655702114105225
x4,train,14800,1.443040132522583
x4,train,14850,1.4469600915908813
x4,train,14900,1.4467614889144897
x4,train,14950,1.4532548189163208
x4,train,15000,1.4623022079467773
x4,train,15050,1.4395992755889893
x4,train,15100,1.4466105699539185
x4,train,15150,1.4521543979644775
x4,train,15200,1.455100655555725
x4,train,15250,1.4497673511505127
x4,train,15300,1.4344067573547363
x4,train,15350,1.4443439245224
x4,train,15400,1.4486385583877563
x4,train,15450,1.453377366065979
x4,train,15500,1.4584928750991821
x4,train,15550,1.4335355758666992
x4,train,15600,1.4464211463928223
x4,train,15650,1.4490416049957275
x4,train,15700,1.4528923034667969
x4,train,15750,1.4426875114440918
x4,train,15800,1.436985731124878
x4,train,15850,1.441260814666748
x4,train,15900,1.4441397190093994
x4,train,15950,1.452734112739563
x4,train,16000,1.4448728561401367
x4,train,16050,1.4382023811340332
x4,train,16100,1.4421979188919067
x4,train,16150,1.449622631072998
x4,train,16200,1.4527637958526611
x4,train,16250,1.432877540588379
x4,train,16300,1.4357267618179321
x4,train,16350,1.447278618812561
x4,train,16400,1.4463294744491577
x4,train,16450,1.4510687589645386
x4,train,16500,1.428748607635498
x4,train,16550,1.4403767585754395
x4,train,16600,1.4470961093902588
x4,train,16650,1.4408742189407349
x4,train,16700,1.4488786458969116
x4,train,16750,1.4323360919952393
x4,train,16800,1.4388182163238525
x4,train,16850,1.4380570650100708
x4,train,16900,1.445084810256958
x4,train,16950,1.4426372051239014
x4,train,17000,1.4256678819656372
x4,train,17050,1.4367457628250122
x4,train,17100,1.4406423568725586
x4,train,17150,1.4495420455932617
x4,train,17200,1.441157579421997
x4,train,17250,1.4298030138015747
x4,train,17300,1.4341963529586792
x4,train,17350,1.4393362998962402
x4,train,17400,1.4425761699676514
x4,train,17450,1.4350008964538574
x4,train,17500,1.427339792251587
x4,train,17550,1.4349521398544312
x4,train,17600,1.4434082508087158
x4,train,17650,1.4439936876296997
x4,train,17700,1.4302668571472168
x4,train,17750,1.4328622817993164
x4,train,17800,1.43318772315979
x4,train,17850,1.4394460916519165
x4,train,17900,1.439367413520813
x4,train,17950,1.4282444715499878
x4,train,18000,1.4278367757797241
x4,train,18050,1.4316940307617188
x4,train,18100,1.4420527219772339
x4,train,18150,1.441933035850525
x4,train,18200,1.4180759191513062
x4,train,18250,1.4308693408966064
x4,train,18300,1.435166597366333
x4,train,18350,1.4391230344772339
x4,train,18400,1.4386273622512817
x4,train,18450,1.4192711114883423
x4,train,18500,1.4298022985458374
x4,train,18550,1.4320091009140015
x4,train,18600,1.440109133720398
x4,train,18650,1.4329975843429565
x4,train,18700,1.4227408170700073
x4,train,18750,1.4288017749786377
x4,train,18800,1.4362969398498535
x4,train,18850,1.4375256299972534
x4,train,18900,1.4316326379776
x4,train,18950,1.4179071187973022
x4,train,19000,1.428358554840088
x4,train,19050,1.4353675842285156
x4,train,19100,1.4407379627227783
x4,train,19150,1.4247075319290161
x4,train,19200,1.4217556715011597
x4,train,19250,1.4290521144866943
x4,train,19300,1.4307156801223755
x4,train,19350,1.4391331672668457
x4,train,19400,1.417243480682373
x4,train,19450,1.4210323095321655
x4,train,19500,1.431801199913025
x4,train,19550,1.430961012840271
x4,train,19600,1.438433051109314
x4,train,19650,1.4146637916564941
x4,train,19700,1.4240751266479492
x4,train,19750,1.4263043403625488
x4,train,19800,1.4323675632476807
x4,train,19850,1.4368813037872314
x4,train,19900,1.4118964672088623
x4,train,19950,1.423309326171875
x4,train,20000,1.4283298254013062
x4,train,20050,1.4326658248901367
x4,train,20100,1.4300580024719238
x4,train,20150,1.4097715616226196
x4,train,20200,1.4246563911437988
x4,train,20250,1.4324342012405396
x4,train,20300,1.4334940910339355
x4,train,20350,1.4230917692184448
x4,train,20400,1.4116604328155518
x4,train,20450,1.428246021270752
x4,train,20500,1.4236056804656982
x4,train,20550,1.4345810413360596
x4,train,20600,1.4214099645614624
x4,train,20650,1.4111430644989014
x4,train,20700,1.4241461753845215
x4,train,20750,1.4270179271697998
x4,train,20800,1.4314422607421875
x4,train,20850,1.4092837572097778
x4,train,20900,1.4188194274902344
x4,train,20950,1.4228386878967285
x4,train,21000,1.425012230873108
x4,train,21050,1.4320399761199951
x4,train,21100,1.4106650352478027
x4,train,21150,1.4153233766555786
x4,train,21200,1.4233392477035522
x4,train,21250,1.4323468208312988
x4,train,21300,1.4262950420379639
x4,train,21350,1.408953070640564
x4,train,21400,1.4141360521316528
x4,train,21450,1.4222887754440308
x4,train,21500,1.428188681602478
x4,train,21550,1.4279494285583496
x4,train,21600,1.4068301916122437
x4,train,21650,1.417319655418396
x4,train,21700,1.4242682456970215
x4,train,21750,1.426287055015564
x4,train,21800,1.4202402830123901
x4,train,21850,1.4088128805160522
x4,train,21900,1.4191186428070068
x4,train,21950,1.424209475517273
x4,train,22000,1.4241694211959839
x4,train,22050,1.417661190032959
x4,train,22100,1.404841661453247
x4,train,22150,1.4179413318634033
x4,train,22200,1.4221255779266357
x4,train,22250,1.4283381700515747
x4,train,22300,1.4091061353683472
x4,train,22350,1.4117573499679565
x4,train,22400,1.419663906097412
x4,train,22450,1.4244966506958008
x4,train,22500,1.4262759685516357
x4,train,22550,1.4050705432891846
x4,train,22600,1.4079923629760742
x4,train,22650,1.4152346849441528
x4,train,22700,1.4281562566757202
x4,train,22750,1.4214309453964233
x4,train,22800,1.4034713506698608
x4,train,22850,1.4117686748504639
x4,train,22900,1.4140084981918335
x4,train,22950,1.4178394079208374
x4,train,23000,1.424704909324646
x4,train,23050,1.4046980142593384
x4,train,23100,1.4082040786743164
x4,train,23150,1.4174405336380005
x4,train,23200,1.4316987991333008
x4,train,23250,1.4095582962036133
x4,train,23300,1.405453085899353
x4,train,23350,1.4151983261108398
x4,train,23400,1.41597580909729
x4,train,23450,1.4217212200164795
x4,train,23500,1.412867546081543
x4,train,23550,1.4012638330459595
x4,train,23600,1.4092988967895508
x4,train,23650,1.4197173118591309
x4,train,23700,1.4265432357788086
x4,train,23750,1.4049861431121826
x4,train,23800,1.40016770362854
x4,train,23850,1.4170588254928589
x4,train,23900,1.41860032081604
x4,train,23950,1.4231241941452026
x4,train,24000,1.4044438600540161
x4,train,24050,1.4029537439346313
x4,train,24100,1.4126434326171875
x4,train,24150,1.4204045534133911
x4,train,24200,1.4210628271102905
x4,train,24250,1.4002419710159302
x4,train,24300,1.4096771478652954
x4,train,24350,1.4162635803222656
x4,train,24400,1.4160984754562378
x4,train,24450,1.4110043048858643
x4,train,24500,1.3983312845230103
x4,train,24550,1.4027270078659058
x4,train,24600,1.4149969816207886
x4,train,24650,1.416199803352356
x4,train,24700,1.4113327264785767
x4,train,24750,1.3958746194839478
x4,train,24800,1.4099277257919312
x4,train,24850,1.413954257965088
x4,train,24900,1.4201643466949463
x4,train,24950,1.4075535535812378
x4,train,25000,1.396915078163147
x4,train,25050,1.4100139141082764
x4,train,25100,1.4151923656463623
x4,train,25150,1.4159845113754272
x4,train,25200,1.4038970470428467
x4,train,25250,1.401564598083496
x4,train,25300,1.407110333442688
x4,train,25350,1.4102778434753418
x4,train,25400,1.4182822704315186
x4,train,25450,1.3967809677124023
x4,train,25500,1.4061473608016968
x4,train,25550,1.4063159227371216
x4,train,25600,1.4120700359344482
x4,train,25650,1.4160290956497192
x4,train,25700,1.3971000909805298
x4,train,25750,1.4021623134613037
x4,train,25800,1.4076119661331177
x4,train,25850,1.4117351770401
x4,train,25900,1.4175708293914795
x4,train,25950,1.3919777870178223
x4,train,26000,1.4059032201766968
x4,train,26050,1.4067312479019165
x4,train,26100,1.4129866361618042
x4,train,26150,1.408850073814392
x4,train,26200,1.3956763744354248
x4,train,26250,1.403011679649353
x4,train,26300,1.4115381240844727
x4,train,26350,1.4118380546569824
x4,train,26400,1.4073600769042969
x4,train,26450,1.3958011865615845
x4,train,26500,1.4045305252075195
x4,train,26550,1.404064655303955
x4,train,26600,1.416832685470581
x4,train,26650,1.4027079343795776
x4,train,26700,1.396263837814331
x4,train,26750,1.4052259922027588
x4,train,26800,1.4088037014007568
x4,train,26850,1.4130192995071411
x4,train,26900,1.3929989337921143
x4,train,26950,1.3944092988967896
x4,train,27000,1.403865933418274
x4,train,27050,1.4117199182510376
x4,train,27100,1.4161261320114136
x4,train,27150,1.3901207447052002
x4,train,27200,1.398688793182373
x4,train,27250,1.4014309644699097
x4,train,27300,1.410193920135498
x4,train,27350,1.4162806272506714
x4,train,27400,1.3859726190567017
x4,train,27450,1.398474931716919
x4,train,27500,1.4072941541671753
x4,train,27550,1.4152392148971558
x4,train,27600,1.4043279886245728
x4,train,27650,1.3909863233566284
x4,train,27700,1.3992985486984253
x4,train,27750,1.4049533605575562
x4,train,27800,1.411227822303772
x4,train,27850,1.400879979133606
x4,train,27900,1.3898675441741943
x4,train,27950,1.3979885578155518
x4,train,28000,1.406734585762024
x4,train,28050,1.4129949808120728
x4,train,28100,1.399358868598938
x4,train,28150,1.3924505710601807
x4,train,28200,1.3960360288619995
x4,train,28250,1.4070581197738647
x4,train,28300,1.4133481979370117
x4,train,28350,1.3884713649749756
x4,train,28400,1.393814206123352
x4,train,28450,1.398862361907959
x4,train,28500,1.4060542583465576
x4,train,28550,1.4136661291122437
x4,train,28600,1.3861687183380127
x4,train,28650,1.3977869749069214
x4,train,28700,1.3974099159240723
x4,train,28750,1.4066542387008667
x4,train,28800,1.4098016023635864
x4,train,28850,1.3820205926895142
x4,train,28900,1.3951361179351807
x4,train,28950,1.3990321159362793
x4,train,29000,1.4052373170852661
x4,train,29050,1.4109786748886108
x4,train,29100,1.3815654516220093
x4,train,29150,1.396165370941162
x4,train,29200,1.3997021913528442
x4,train,29250,1.4076347351074219
x4,train,29300,1.3999340534210205
x4,train,29350,1.3875852823257446
x4,train,29400,1.3949317932128906
x4,train,29450,1.4021819829940796
x4,train,29500,1.4056848287582397
x4,train,29550,1.3951826095581055
x4,train,29600,1.3868353366851807
x4,train,29650,1.3950920104980469
x4,train,29700,1.4004273414611816
x4,train,29750,1.4090895652770996
x4,train,29800,1.3867682218551636
x4,train,29850,1.3921602964401245
x4,train,29900,1.3963738679885864
x4,train,29950,1.405044674873352
x4,train,30000,1.405515432357788
x4,train,30050,1.3819785118103027
x4,train,30100,1.3927210569381714
x4,train,30150,1.3976908922195435
x4,train,30200,1.3998545408248901
x4,train,30250,1.4063324928283691
x4,train,30300,1.3782219886779785
x4,train,30350,1.3884795904159546
x4,train,30400,1.3971508741378784
x4,train,30450,1.4079184532165527
x4,train,30500,1.4048278331756592
x4,train,30550,1.3838380575180054
x4,train,30600,1.387776494026184
x4,train,30650,1.3962849378585815
x4,train,30700,1.3986773490905762
x4,train,30750,1.405666708946228
x4,train,30800,1.3849002122879028
x4,train,30850,1.3908697366714478
x4,train,30900,1.3953945636749268
x4,train,30950,1.4042989015579224
x4,train,31000,1.3922022581100464
x4,train,31050,1.3822848796844482
x4,train,31100,1.3901269435882568
x4,train,31150,1.39777410030365
x4,train,31200,1.4043077230453491
x4,train,31250,1.378801703453064
x4,train,31300,1.3789176940917969
x4,train,31350,1.4023128747940063
x4,train,31400,1.3998589515686035
x4,train,31450,1.4068492650985718
x4,train,31500,1.3863862752914429
x4,train,31550,1.3826708793640137
x4,train,31600,1.3884482383728027
x4,train,31650,1.4016755819320679
x4,train,31700,1.4065368175506592
x4,train,31750,1.3783774375915527
x4,train,31800,1.3867747783660889
x4,train,31850,1.3979383707046509
x4,train,31900,1.3993934392929077
x4,train,31950,1.3984324932098389
x4,train,32000,1.3786537647247314
x4,train,32050,1.387007236480713
x4,train,32100,1.3908965587615967
x4,train,32150,1.401872158050537
x4,train,32200,1.3953349590301514
x4,train,32250,1.3835574388504028
x4,train,32300,1.3874847888946533
x4,train,32350,1.3970330953598022
x4,train,32400,1.3987340927124023
x4,train,32450,1.3852919340133667
x4,train,32500,1.3798322677612305
x4,train,32550,1.395788550376892
x4,train,32600,1.3933519124984741
x4,train,32650,1.3971257209777832
x4,train,32700,1.38470458984375
x4,train,32750,1.375319480895996
x4,train,32800,1.386242389678955
x4,train,32850,1.3992531299591064
x4,train,32900,1.4042229652404785
x4,train,32950,1.3800135850906372
x4,train,33000,1.385177493095398
x4,train,33050,1.3908621072769165
x4,train,33100,1.3936997652053833
x4,train,33150,1.399887204170227
x4,train,33200,1.3774025440216064
x4,train,33250,1.3801347017288208
x4,train,33300,1.3898556232452393
x4,train,33350,1.3952412605285645
x4,train,33400,1.3967742919921875
x4,train,33450,1.3720903396606445
x4,train,33500,1.3855546712875366
x4,train,33550,1.3906956911087036
x4,train,33600,1.3947643041610718
x4,train,33650,1.3947921991348267
x4,train,33700,1.3734294176101685
x4,train,33750,1.3815957307815552
x4,train,33800,1.391520380973816
x4,train,33850,1.3980745077133179
x4,train,33900,1.3848392963409424
x4,train,33950,1.375644326210022
x4,train,34000,1.3851417303085327
x4,train,34050,1.3931294679641724
x4,train,34100,1.3976794481277466
x4,train,34150,1.3838914632797241
x4,train,34200,1.3751626014709473
x4,train,34250,1.3865526914596558
x4,train,34300,1.3897346258163452
x4,train,34350,1.3980035781860352
x4,train,34400,1.3746757507324219
x4,train,34450,1.3758151531219482
x4,train,34500,1.385945439338684
x4,train,34550,1.3926606178283691
x4,train,34600,1.4001214504241943
x4,train,34650,1.3758832216262817
x4,train,34700,1.3769466876983643
x4,train,34750,1.3841177225112915
x4,train,34800,1.394667148590088
x4,train,34850,1.3973890542984009
x4,train,34900,1.3714004755020142
x4,train,34950,1.3814157247543335
x4,train,35000,1.3868565559387207
x4,train,35050,1.3914910554885864
x4,train,35100,1.3891823291778564
x4,train,35150,1.369936227798462
x4,train,35200,1.378942608833313
x4,train,35250,1.3841897249221802
x4,train,35300,1.3983105421066284
x4,train,35350,1.386992335319519
x4,train,35400,1.368872046470642
x4,train,35450,1.375386357307434
x4,train,35500,1.3902194499969482
x4,train,35550,1.3960644006729126
x4,train,35600,1.3843770027160645
x4,train,35650,1.3667396306991577
x4,train,35700,1.380494236946106
x4,train,35750,1.3907902240753174
x4,train,35800,1.3934646844863892
x4,train,35850,1.3743188381195068
x4,train,35900,1.3710365295410156
x4,train,35950,1.3833439350128174
x4,train,36000,1.3929781913757324
x4,train,36050,1.393223524093628
x4,train,36100,1.3665164709091187
x4,train,36150,1.3741559982299805
x4,train,36200,1.3848261833190918
x4,train,36250,1.3881614208221436
x4,train,36300,1.397011160850525
x4,train,36350,1.3679521083831787
x4,train,36400,1.3777172565460205
x4,train,36450,1.3807259798049927
x4,train,36500,1.392206072807312
x4,train,36550,1.3855541944503784
x4,train,36600,1.363831639289856
x4,train,36650,1.375586986541748
x4,train,36700,1.383020281791687
x4,train,36750,1.392305850982666
x4,train,36800,1.3844560384750366
x4,train,36850,1.3663636445999146
x4,train,36900,1.3788747787475586
x4,train,36950,1.3837312459945679
x4,train,37000,1.3887733221054077
x4,train,37050,1.3780162334442139
x4,train,37100,1.370543360710144
x4,train,37150,1.3766943216323853
x4,train,37200,1.3873291015625
x4,train,37250,1.3886539936065674
x4,train,37300,1.3704899549484253
x4,train,37350,1.370457649230957
x4,train,37400,1.3778125047683716
x4,train,37450,1.3816771507263184
x4,train,37500,1.3915066719055176
x4,train,37550,1.3668296337127686
x4,train,37600,1.3720811605453491
x4,train,37650,1.384071946144104
x4,train,37700,1.386459469795227
x4,train,37750,1.388127088546753
x4,train,37800,1.3609086275100708
x4,train,37850,1.3726322650909424
x4,train,37900,1.3806509971618652
x4,train,37950,1.3846522569656372
x4,train,38000,1.3857738971710205
x4,train,38050,1.3647189140319824
x4,train,38100,1.3755555152893066
x4,train,38150,1.3778578042984009
x4,train,38200,1.3913512229919434
x4,train,38250,1.3787182569503784
x4,train,38300,1.3677318096160889
x4,train,38350,1.369673490524292
x4,train,38400,1.3812718391418457
x4,train,38450,1.3874114751815796
x4,train,38500,1.3758326768875122
x4,train,38550,1.3652675151824951
x4,train,38600,1.3761886358261108
x4,train,38650,1.3861432075500488
x4,train,38700,1.384629726409912
x4,train,38750,1.3726288080215454
x4,train,38800,1.3662195205688477
x4,train,38850,1.3701740503311157
x4,train,38900,1.3832424879074097
x4,train,38950,1.3898773193359375
x4,train,39000,1.3650263547897339
x4,train,39050,1.3660681247711182
x4,train,39100,1.3778166770935059
x4,train,39150,1.3826932907104492
x4,train,39200,1.387201189994812
x4,train,39250,1.358789086341858
x4,train,39300,1.3714905977249146
x4,train,39350,1.3744975328445435
x4,train,39400,1.3842445611953735
x4,train,39450,1.3811792135238647
x4,train,39500,1.3583555221557617
x4,train,39550,1.3711662292480469
x4,train,39600,1.378199815750122
x4,train,39650,1.384653925895691
x4,train,39700,1.3731135129928589
x4,train,39750,1.353630781173706
x4,train,39800,1.3717135190963745
x4,train,39850,1.3834161758422852
x4,train,39900,1.3827835321426392
x4,train,39950,1.3731184005737305
x4,train,40000,1.3656742572784424
x4,train,40050,1.366698145866394
x4,train,40100,1.376257061958313
x4,train,40150,1.382490873336792
x4,train,40200,1.3704311847686768
x4,train,40250,1.362104892730713
x4,train,40300,1.3722097873687744
x4,train,40350,1.377121090888977
x4,train,40400,1.384946346282959
x4,train,40450,1.3613433837890625
x4,train,40500,1.365333914756775
x4,train,40550,1.3679887056350708
x4,train,40600,1.3793028593063354
x4,train,40650,1.3873603343963623
x4,train,40700,1.3575255870819092
x4,train,40750,1.3608094453811646
x4,train,40800,1.3778117895126343
x4,train,40850,1.3822484016418457
x4,train,40900,1.3800098896026611
x4,train,40950,1.3563470840454102
x4,train,41000,1.3636802434921265
x4,train,41050,1.375166416168213
x4,train,41100,1.3817716836929321
x4,train,41150,1.372277855873108
x4,train,41200,1.357395052909851
x4,train,41250,1.3687148094177246
x4,train,41300,1.3691538572311401
x4,train,41350,1.3804733753204346
x4,train,41400,1.3727564811706543
x4,train,41450,1.3606643676757812
x4,train,41500,1.3674529790878296
x4,train,41550,1.373914361000061
x4,train,41600,1.3759925365447998
x4,train,41650,1.3666691780090332
x4,train,41700,1.3598124980926514
x4,train,41750,1.369520664215088
x4,train,41800,1.37015700340271
x4,train,41850,1.3804785013198853
x4,train,41900,1.3647582530975342
x4,train,41950,1.3594098091125488
x4,train,42000,1.37095046043396
x4,train,42050,1.3756364583969116
x4,train,42100,1.3780856132507324
x4,train,42150,1.3569525480270386
x4,train,42200,1.3593380451202393
x4,train,42250,1.3689225912094116
x4,train,42300,1.3767470121383667
x4,train,42350,1.381319284439087
x4,train,42400,1.3475804328918457
x4,train,42450,1.3672946691513062
x4,train,42500,1.3670881986618042
x4,train,42550,1.3755418062210083
x4,train,42600,1.3784583806991577
x4,train,42650,1.357023000717163
x4,train,42700,1.3634141683578491
x4,train,42750,1.3718775510787964
x4,train,42800,1.3732359409332275
x4,train,42850,1.3675408363342285
x4,train,42900,1.3552380800247192
x4,train,42950,1.362412929534912
x4,train,43000,1.3733887672424316
x4,train,43050,1.3738726377487183
x4,train,43100,1.360083818435669
x4,train,43150,1.3539761304855347
x4,train,43200,1.3680965900421143
x4,train,43250,1.367659568786621
x4,train,43300,1.3801077604293823
x4,train,43350,1.3594834804534912
x4,train,43400,1.355398416519165
x4,train,43450,1.3666810989379883
x4,train,43500,1.3725454807281494
x4,train,43550,1.3773887157440186
x4,train,43600,1.3555004596710205
x4,train,43650,1.357651948928833
x4,train,43700,1.3685685396194458
x4,train,43750,1.369902491569519
x4,train,43800,1.3760586977005005
x4,train,43850,1.348565697669983
x4,train,43900,1.3595376014709473
x4,train,43950,1.3665651082992554
x4,train,44000,1.370694637298584
x4,train,44050,1.3736790418624878
x4,train,44100,1.349118709564209
x4,train,44150,1.358212947845459
